TEAM_NAME_HOME,TEAM_NAME_AWAY,PTS_HOME,PTS_AWAY,hcp_tipoff,GAME_DATE,home_cover_spread,predictions,prob_0,prob_1,pred_confidence,shap_list
Los Angeles Lakers,Phoenix Suns,100,95,-6.5,2023-10-26,0.0,1.0,0.43146035902892643,0.5685396409710736,Good,"{'hcp_tipoff': -0.09869454744611386, 'W_PCT_L10_AWAY': 0.09250178234651585, 'OFF_RATING_DIFF': 0.04829622109906946, 'DEF_RATING_DIFF': 0.04309866801285557, 'REB_PCT_HOME': -0.03804205109436089, 'DAYS_REST_AWAY': 0.037773771341107876, 'OREB_PCT_HOME': -0.027518848500969684, 'TS_PCT_L10_HOME': 0.02647955665063046, 'W_PCT_L10_HOME': -0.020993528359329473, 'E_PACE_L10_DIFF': -0.012881501252512776, 'NET_RATING_DIFF': 0.011816828542800691, 'DEF_RATING_L10_DIFF': 0.011209164141009965, 'PIE_HOME': 0.011081830238867612, 'DAYS_REST_HOME': 0.008321469291143519, 'E_NET_RATING_DIFF': 0.006212876942710505, 'TM_TOV_PCT_L10_AWAY': -0.00589932108105102, 'AST_PCT_HOME': -0.0057944441884708615, 'EFG_PCT_AWAY': 0.005123604383892445, 'DREB_PCT_L10_AWAY': 0.004894788957613077, 'E_NET_RATING_L10_DIFF': 0.003978355107894078, 'REB_PCT_AWAY': 0.002982610040760131, 'OREB_PCT_L10_AWAY': 0.0028747105987153554, 'OREB_PCT_AWAY': 0.0025988282842483467, 'DREB_PCT_HOME': -0.0015198827071240522, 'TS_PCT_L10_AWAY': -0.0011025292427568384, 'TM_TOV_PCT_AWAY': -0.000894080591542628, 'REB_PCT_L10_AWAY': 3.167598570741214e-07, 'W_PCT_HOME': -0.0, 'TM_TOV_PCT_HOME': -0.0, 'EFG_PCT_HOME': -0.0, 'TS_PCT_HOME': -0.0, 'elo_HOME': 0.0, 'AST_PCT_L10_HOME': -0.0, 'OREB_PCT_L10_HOME': -0.0, 'DREB_PCT_L10_HOME': -0.0, 'REB_PCT_L10_HOME': -0.0, 'TM_TOV_PCT_L10_HOME': -0.0, 'EFG_PCT_L10_HOME': -0.0, 'PIE_L10_HOME': -0.0, 'W_PCT_AWAY': 0.0, 'AST_PCT_AWAY': -0.0, 'DREB_PCT_AWAY': -0.0, 'TS_PCT_AWAY': 0.0, 'PIE_AWAY': 0.0, 'elo_AWAY': 0.0, 'AST_PCT_L10_AWAY': -0.0, 'EFG_PCT_L10_AWAY': 0.0, 'PIE_L10_AWAY': 0.0, 'E_OFF_RATING_DIFF': -0.0, 'E_OFF_RATING_L10_DIFF': -0.0, 'OFF_RATING_L10_DIFF': -0.0, 'E_DEF_RATING_DIFF': -0.0, 'E_DEF_RATING_L10_DIFF': -0.0, 'NET_RATING_L10_DIFF': -0.0, 'AST_TO_DIFF': -0.0, 'AST_TO_L10_DIFF': -0.0, 'AST_RATIO_DIFF': -0.0, 'AST_RATIO_L10_DIFF': -0.0, 'E_PACE_DIFF': 0.0, 'PACE_DIFF': 0.0, 'PACE_L10_DIFF': 0.0, 'PACE_PER40_DIFF': 0.0, 'PACE_PER40_L10_DIFF': 0.0}"
Memphis Grizzlies,Denver Nuggets,104,108,6.0,2023-10-27,1.0,1.0,0.4742001952663265,0.5257998047336735,Good,"{'W_PCT_L10_AWAY': -0.08798950028083223, 'DEF_RATING_DIFF': -0.0847994651698211, 'TM_TOV_PCT_L10_AWAY': 0.05049573260574862, 'hcp_tipoff': -0.04152072577894742, 'REB_PCT_HOME': -0.0398618376584501, 'DAYS_REST_AWAY': -0.034868096622561115, 'DAYS_REST_HOME': -0.03130457495239705, 'OREB_PCT_HOME': -0.027518848500969684, 'DEF_RATING_L10_DIFF': -0.0227664175764781, 'W_PCT_L10_HOME': -0.020993528359329473, 'OFF_RATING_DIFF': -0.02012181818537984, 'PIE_HOME': 0.017587597190211666, 'E_PACE_L10_DIFF': -0.0160987844514926, 'DREB_PCT_L10_AWAY': -0.014185853269674866, 'AST_PCT_HOME': 0.011143988270155192, 'EFG_PCT_AWAY': -0.006691757108554563, 'NET_RATING_DIFF': 0.0058120810962189766, 'E_NET_RATING_DIFF': 0.0048639612968376204, 'TM_TOV_PCT_AWAY': 0.003496705728854017, 'E_NET_RATING_L10_DIFF': 0.003136684510717973, 'TS_PCT_L10_AWAY': 0.0031140746912536764, 'REB_PCT_AWAY': 0.002982610040760131, 'DREB_PCT_HOME': -0.0026486762883817464, 'OREB_PCT_L10_AWAY': 0.0012573583636852498, 'OREB_PCT_AWAY': 0.000973826704364454, 'TS_PCT_L10_HOME': 0.0008769457346017337, 'REB_PCT_L10_AWAY': 3.167598570741214e-07, 'W_PCT_HOME': -0.0, 'TM_TOV_PCT_HOME': -0.0, 'EFG_PCT_HOME': 0.0, 'TS_PCT_HOME': 0.0, 'elo_HOME': -0.0, 'AST_PCT_L10_HOME': 0.0, 'OREB_PCT_L10_HOME': -0.0, 'DREB_PCT_L10_HOME': -0.0, 'REB_PCT_L10_HOME': -0.0, 'TM_TOV_PCT_L10_HOME': -0.0, 'EFG_PCT_L10_HOME': -0.0, 'PIE_L10_HOME': -0.0, 'W_PCT_AWAY': -0.0, 'AST_PCT_AWAY': -0.0, 'DREB_PCT_AWAY': 0.0, 'TS_PCT_AWAY': -0.0, 'PIE_AWAY': 0.0, 'elo_AWAY': 0.0, 'AST_PCT_L10_AWAY': -0.0, 'EFG_PCT_L10_AWAY': -0.0, 'PIE_L10_AWAY': 0.0, 'E_OFF_RATING_DIFF': 0.0, 'E_OFF_RATING_L10_DIFF': 0.0, 'OFF_RATING_L10_DIFF': 0.0, 'E_DEF_RATING_DIFF': 0.0, 'E_DEF_RATING_L10_DIFF': 0.0, 'NET_RATING_L10_DIFF': -0.0, 'AST_TO_DIFF': 0.0, 'AST_TO_L10_DIFF': 0.0, 'AST_RATIO_DIFF': 0.0, 'AST_RATIO_L10_DIFF': 0.0, 'E_PACE_DIFF': 0.0, 'PACE_DIFF': 0.0, 'PACE_L10_DIFF': 0.0, 'PACE_PER40_DIFF': 0.0, 'PACE_PER40_L10_DIFF': 0.0}"
Boston Celtics,Miami Heat,119,111,-8.5,2023-10-27,0.0,0.0,0.6005957004445878,0.39940429955541223,Good,"{'W_PCT_L10_AWAY': 0.09250178234651585, 'DEF_RATING_DIFF': 0.060672457305131794, 'TM_TOV_PCT_L10_AWAY': -0.04300133008552445, 'DAYS_REST_AWAY': 0.037773771341107876, 'OFF_RATING_DIFF': 0.03578318736563036, 'W_PCT_L10_HOME': -0.020993528359329473, 'DREB_PCT_L10_AWAY': -0.017553025427431576, 'DEF_RATING_L10_DIFF': 0.015877564682344213, 'hcp_tipoff': -0.012933814945364221, 'AST_PCT_HOME': 0.008958384081945384, 'DAYS_REST_HOME': 0.008321469291143519, 'TS_PCT_L10_HOME': 0.008309961806997179, 'PIE_HOME': 0.007716778367482763, 'OREB_PCT_HOME': -0.005058997630133109, 'REB_PCT_AWAY': 0.004733149336217487, 'NET_RATING_DIFF': 0.004174422701696693, 'TM_TOV_PCT_AWAY': -0.003782755802329894, 'REB_PCT_HOME': -0.0025562130946213883, 'OREB_PCT_L10_AWAY': 0.0008897783102693148, 'DREB_PCT_HOME': -0.0008644541760711933, 'E_PACE_L10_DIFF': 0.0007919523431515646, 'OREB_PCT_AWAY': 0.0006045081634817493, 'EFG_PCT_AWAY': 0.0003138112099759711, 'TS_PCT_L10_AWAY': 0.0002691370972224877, 'E_NET_RATING_L10_DIFF': 0.00016608240303760412, 'E_NET_RATING_DIFF': 0.00010308254669802936, 'REB_PCT_L10_AWAY': 4.3222930213169886e-07, 'W_PCT_HOME': -0.0, 'TM_TOV_PCT_HOME': 0.0, 'EFG_PCT_HOME': 0.0, 'TS_PCT_HOME': -0.0, 'elo_HOME': 0.0, 'AST_PCT_L10_HOME': 0.0, 'OREB_PCT_L10_HOME': -0.0, 'DREB_PCT_L10_HOME': -0.0, 'REB_PCT_L10_HOME': -0.0, 'TM_TOV_PCT_L10_HOME': 0.0, 'EFG_PCT_L10_HOME': -0.0, 'PIE_L10_HOME': -0.0, 'W_PCT_AWAY': 0.0, 'AST_PCT_AWAY': -0.0, 'DREB_PCT_AWAY': 0.0, 'TS_PCT_AWAY': -0.0, 'PIE_AWAY': 0.0, 'elo_AWAY': -0.0, 'AST_PCT_L10_AWAY': -0.0, 'EFG_PCT_L10_AWAY': 0.0, 'PIE_L10_AWAY': 0.0, 'E_OFF_RATING_DIFF': -0.0, 'E_OFF_RATING_L10_DIFF': -0.0, 'OFF_RATING_L10_DIFF': -0.0, 'E_DEF_RATING_DIFF': -0.0, 'E_DEF_RATING_L10_DIFF': -0.0, 'NET_RATING_L10_DIFF': -0.0, 'AST_TO_DIFF': -0.0, 'AST_TO_L10_DIFF': -0.0, 'AST_RATIO_DIFF': 0.0, 'AST_RATIO_L10_DIFF': -0.0, 'E_PACE_DIFF': -0.0, 'PACE_DIFF': -0.0, 'PACE_L10_DIFF': -0.0, 'PACE_PER40_DIFF': -0.0, 'PACE_PER40_L10_DIFF': -0.0}"
Sacramento Kings,Golden State Warriors,114,122,-3.5,2023-10-27,0.0,0.0,0.5781670909717227,0.42183290902827736,Good,"{'W_PCT_L10_AWAY': -0.08798950028083223, 'OREB_PCT_HOME': 0.08770995161897446, 'REB_PCT_HOME': 0.04111866444351953, 'TM_TOV_PCT_L10_AWAY': 0.037139009364138185, 'DREB_PCT_L10_AWAY': -0.02232318598425358, 'DEF_RATING_DIFF': -0.018409594510111014, 'TS_PCT_L10_HOME': 0.015742977879392623, 'OFF_RATING_DIFF': -0.015479886316523406, 'PIE_HOME': 0.014671218901678131, 'hcp_tipoff': -0.012933814945364221, 'W_PCT_L10_HOME': -0.011254824860048748, 'AST_PCT_HOME': 0.011143988270155192, 'DAYS_REST_HOME': 0.008321469291143519, 'E_PACE_L10_DIFF': 0.005818957341557563, 'REB_PCT_AWAY': 0.0056084189839461385, 'DEF_RATING_L10_DIFF': -0.005130237753659851, 'EFG_PCT_AWAY': -0.004391421242768418, 'E_NET_RATING_DIFF': -0.004181708328427602, 'NET_RATING_DIFF': -0.0030000807409723703, 'TS_PCT_L10_AWAY': 0.0027076550349635093, 'E_NET_RATING_L10_DIFF': -0.0025074594938747268, 'TM_TOV_PCT_AWAY': 0.002456782652970602, 'DAYS_REST_AWAY': 0.001452837359273381, 'OREB_PCT_AWAY': -0.0007250385836959881, 'OREB_PCT_L10_AWAY': -0.00043350988202805145, 'DREB_PCT_HOME': 0.00022792670901690314, 'REB_PCT_L10_AWAY': 4.899640246604859e-07, 'W_PCT_HOME': -0.0, 'TM_TOV_PCT_HOME': 0.0, 'EFG_PCT_HOME': -0.0, 'TS_PCT_HOME': -0.0, 'elo_HOME': -0.0, 'AST_PCT_L10_HOME': 0.0, 'OREB_PCT_L10_HOME': 0.0, 'DREB_PCT_L10_HOME': 0.0, 'REB_PCT_L10_HOME': 0.0, 'TM_TOV_PCT_L10_HOME': 0.0, 'EFG_PCT_L10_HOME': -0.0, 'PIE_L10_HOME': -0.0, 'W_PCT_AWAY': -0.0, 'AST_PCT_AWAY': -0.0, 'DREB_PCT_AWAY': 0.0, 'TS_PCT_AWAY': -0.0, 'PIE_AWAY': 0.0, 'elo_AWAY': 0.0, 'AST_PCT_L10_AWAY': -0.0, 'EFG_PCT_L10_AWAY': -0.0, 'PIE_L10_AWAY': 0.0, 'E_OFF_RATING_DIFF': 0.0, 'E_OFF_RATING_L10_DIFF': 0.0, 'OFF_RATING_L10_DIFF': 0.0, 'E_DEF_RATING_DIFF': 0.0, 'E_DEF_RATING_L10_DIFF': 0.0, 'NET_RATING_L10_DIFF': 0.0, 'AST_TO_DIFF': -0.0, 'AST_TO_L10_DIFF': -0.0, 'AST_RATIO_DIFF': -0.0, 'AST_RATIO_L10_DIFF': -0.0, 'E_PACE_DIFF': -0.0, 'PACE_DIFF': -0.0, 'PACE_L10_DIFF': -0.0, 'PACE_PER40_DIFF': -0.0, 'PACE_PER40_L10_DIFF': -0.0}"
Utah Jazz,LA Clippers,120,118,4.0,2023-10-27,1.0,1.0,0.4204452688574951,0.5795547311425049,Good,"{'W_PCT_L10_AWAY': -0.08798950028083223, 'hcp_tipoff': -0.07010763661253067, 'AST_PCT_HOME': -0.05879534575255891, 'OREB_PCT_HOME': 0.0515788871745852, 'DEF_RATING_DIFF': 0.046515793708575955, 'TM_TOV_PCT_L10_AWAY': 0.03565492900395925, 'DREB_PCT_L10_AWAY': -0.021761990624627456, 'TS_PCT_L10_HOME': 0.02152421260236683, 'PIE_HOME': 0.013549534944549833, 'DEF_RATING_L10_DIFF': 0.012116908690713848, 'E_NET_RATING_DIFF': -0.011719766349481959, 'NET_RATING_DIFF': -0.00955071431906151, 'DAYS_REST_HOME': 0.008321469291143519, 'E_PACE_L10_DIFF': 0.008231919740792447, 'REB_PCT_HOME': 0.00745261300786919, 'E_NET_RATING_L10_DIFF': -0.007210912831035313, 'EFG_PCT_AWAY': -0.00606439278152198, 'W_PCT_L10_HOME': -0.005411602760480311, 'OFF_RATING_DIFF': -0.00538873007987896, 'REB_PCT_AWAY': 0.004733149336217487, 'TS_PCT_L10_AWAY': 0.003215679605326218, 'TM_TOV_PCT_AWAY': 0.002341235644539112, 'DREB_PCT_HOME': -0.002211723934346514, 'DAYS_REST_AWAY': 0.001452837359273381, 'OREB_PCT_L10_AWAY': 0.000963294320952503, 'OREB_PCT_AWAY': 0.0006783718716582914, 'REB_PCT_L10_AWAY': 4.3222930213169886e-07, 'W_PCT_HOME': -0.0, 'TM_TOV_PCT_HOME': 0.0, 'EFG_PCT_HOME': -0.0, 'TS_PCT_HOME': -0.0, 'elo_HOME': -0.0, 'AST_PCT_L10_HOME': -0.0, 'OREB_PCT_L10_HOME': 0.0, 'DREB_PCT_L10_HOME': -0.0, 'REB_PCT_L10_HOME': 0.0, 'TM_TOV_PCT_L10_HOME': 0.0, 'EFG_PCT_L10_HOME': -0.0, 'PIE_L10_HOME': -0.0, 'W_PCT_AWAY': -0.0, 'AST_PCT_AWAY': 0.0, 'DREB_PCT_AWAY': 0.0, 'TS_PCT_AWAY': -0.0, 'PIE_AWAY': -0.0, 'elo_AWAY': 0.0, 'AST_PCT_L10_AWAY': 0.0, 'EFG_PCT_L10_AWAY': -0.0, 'PIE_L10_AWAY': -0.0, 'E_OFF_RATING_DIFF': -0.0, 'E_OFF_RATING_L10_DIFF': -0.0, 'OFF_RATING_L10_DIFF': 0.0, 'E_DEF_RATING_DIFF': -0.0, 'E_DEF_RATING_L10_DIFF': -0.0, 'NET_RATING_L10_DIFF': 0.0, 'AST_TO_DIFF': -0.0, 'AST_TO_L10_DIFF': -0.0, 'AST_RATIO_DIFF': -0.0, 'AST_RATIO_L10_DIFF': -0.0, 'E_PACE_DIFF': -0.0, 'PACE_DIFF': -0.0, 'PACE_L10_DIFF': -0.0, 'PACE_PER40_DIFF': -0.0, 'PACE_PER40_L10_DIFF': -0.0}"
Portland Trail Blazers,Orlando Magic,97,102,4.5,2023-10-27,0.0,1.0,0.43999002729186143,0.5600099727081386,Good,"{'W_PCT_L10_AWAY': -0.08798950028083223, 'hcp_tipoff': -0.07010763661253067, 'AST_PCT_HOME': -0.06098094994076872, 'OREB_PCT_HOME': 0.046696310898316384, 'DEF_RATING_DIFF': 0.045539472081227196, 'TM_TOV_PCT_L10_AWAY': 0.03565492900395925, 'TS_PCT_L10_HOME': 0.023175993951788067, 'DREB_PCT_L10_AWAY': -0.019517209186122993, 'PIE_HOME': 0.011979177404570242, 'DEF_RATING_L10_DIFF': 0.011857553105084146, 'E_NET_RATING_DIFF': -0.01179911432865095, 'NET_RATING_DIFF': -0.009550714319061515, 'REB_PCT_AWAY': 0.00910949757486085, 'DAYS_REST_HOME': 0.008321469291143519, 'E_NET_RATING_L10_DIFF': -0.007260422866163317, 'E_PACE_L10_DIFF': 0.006623278141302506, 'OFF_RATING_DIFF': -0.005994199454077627, 'EFG_PCT_AWAY': -0.005227907012145202, 'REB_PCT_HOME': 0.0047229331617354015, 'TS_PCT_L10_AWAY': 0.0030124697771811344, 'TM_TOV_PCT_AWAY': 0.002341235644539112, 'DREB_PCT_HOME': -0.002066073149668098, 'W_PCT_L10_HOME': -0.0015161213607680216, 'DAYS_REST_AWAY': 0.001452837359273381, 'OREB_PCT_L10_AWAY': 0.0010368103316356883, 'OREB_PCT_AWAY': 0.0007522355798348306, 'REB_PCT_L10_AWAY': 7.209029147756409e-07, 'W_PCT_HOME': -0.0, 'TM_TOV_PCT_HOME': 0.0, 'EFG_PCT_HOME': -0.0, 'TS_PCT_HOME': -0.0, 'elo_HOME': -0.0, 'AST_PCT_L10_HOME': -0.0, 'OREB_PCT_L10_HOME': 0.0, 'DREB_PCT_L10_HOME': -0.0, 'REB_PCT_L10_HOME': 0.0, 'TM_TOV_PCT_L10_HOME': 0.0, 'EFG_PCT_L10_HOME': -0.0, 'PIE_L10_HOME': -0.0, 'W_PCT_AWAY': -0.0, 'AST_PCT_AWAY': 0.0, 'DREB_PCT_AWAY': 0.0, 'TS_PCT_AWAY': -0.0, 'PIE_AWAY': 0.0, 'elo_AWAY': 0.0, 'AST_PCT_L10_AWAY': 0.0, 'EFG_PCT_L10_AWAY': -0.0, 'PIE_L10_AWAY': 0.0, 'E_OFF_RATING_DIFF': 0.0, 'E_OFF_RATING_L10_DIFF': 0.0, 'OFF_RATING_L10_DIFF': 0.0, 'E_DEF_RATING_DIFF': -0.0, 'E_DEF_RATING_L10_DIFF': -0.0, 'NET_RATING_L10_DIFF': 0.0, 'AST_TO_DIFF': -0.0, 'AST_TO_L10_DIFF': -0.0, 'AST_RATIO_DIFF': -0.0, 'AST_RATIO_L10_DIFF': -0.0, 'E_PACE_DIFF': -0.0, 'PACE_DIFF': -0.0, 'PACE_L10_DIFF': -0.0, 'PACE_PER40_DIFF': -0.0, 'PACE_PER40_L10_DIFF': -0.0}"
Cleveland Cavaliers,Oklahoma City Thunder,105,108,-2.5,2023-10-27,0.0,0.0,0.5280990118557014,0.4719009881442986,Good,"{'hcp_tipoff': -0.052955490112380724, 'DAYS_REST_HOME': -0.03130457495239705, 'TM_TOV_PCT_L10_AWAY': 0.031202687923422415, 'DEF_RATING_DIFF': 0.023084074652207666, 'DREB_PCT_L10_AWAY': -0.017553025427431576, 'W_PCT_L10_HOME': -0.015422989957740897, 'W_PCT_L10_AWAY': -0.010558740033699903, 'PIE_HOME': 0.00794111515890843, 'TS_PCT_L10_HOME': 0.0074840711322866, 'E_PACE_L10_DIFF': -0.00644693485455309, 'DEF_RATING_L10_DIFF': 0.00589237463560152, 'E_NET_RATING_DIFF': -0.004102360349258612, 'REB_PCT_AWAY': 0.0038578796884888348, 'OREB_PCT_HOME': 0.003729639667150772, 'OFF_RATING_DIFF': 0.0032896642836352523, 'EFG_PCT_AWAY': -0.0030321318675311532, 'E_NET_RATING_L10_DIFF': -0.0024579494587467225, 'NET_RATING_DIFF': -0.0023762108763924527, 'TM_TOV_PCT_AWAY': 0.001994594619244638, 'TS_PCT_L10_AWAY': 0.0017932108083106237, 'REB_PCT_HOME': -0.0016463198125768125, 'DAYS_REST_AWAY': 0.001452837359273381, 'AST_PCT_HOME': 0.0013087694232110146, 'DREB_PCT_HOME': -0.0011193430492584173, 'OREB_PCT_AWAY': -0.0003557200428132834, 'OREB_PCT_L10_AWAY': -6.592982861211653e-05, 'REB_PCT_L10_AWAY': 3.7449457960291186e-07, 'W_PCT_HOME': -0.0, 'TM_TOV_PCT_HOME': 0.0, 'EFG_PCT_HOME': 0.0, 'TS_PCT_HOME': -0.0, 'elo_HOME': 0.0, 'AST_PCT_L10_HOME': -0.0, 'OREB_PCT_L10_HOME': 0.0, 'DREB_PCT_L10_HOME': -0.0, 'REB_PCT_L10_HOME': -0.0, 'TM_TOV_PCT_L10_HOME': 0.0, 'EFG_PCT_L10_HOME': 0.0, 'PIE_L10_HOME': -0.0, 'W_PCT_AWAY': -0.0, 'AST_PCT_AWAY': 0.0, 'DREB_PCT_AWAY': 0.0, 'TS_PCT_AWAY': -0.0, 'PIE_AWAY': 0.0, 'elo_AWAY': 0.0, 'AST_PCT_L10_AWAY': 0.0, 'EFG_PCT_L10_AWAY': -0.0, 'PIE_L10_AWAY': 0.0, 'E_OFF_RATING_DIFF': -0.0, 'E_OFF_RATING_L10_DIFF': -0.0, 'OFF_RATING_L10_DIFF': -0.0, 'E_DEF_RATING_DIFF': -0.0, 'E_DEF_RATING_L10_DIFF': -0.0, 'NET_RATING_L10_DIFF': 0.0, 'AST_TO_DIFF': -0.0, 'AST_TO_L10_DIFF': -0.0, 'AST_RATIO_DIFF': -0.0, 'AST_RATIO_L10_DIFF': -0.0, 'E_PACE_DIFF': 0.0, 'PACE_DIFF': 0.0, 'PACE_L10_DIFF': 0.0, 'PACE_PER40_DIFF': 0.0, 'PACE_PER40_L10_DIFF': 0.0}"
San Antonio Spurs,Houston Rockets,126,122,-3.0,2023-10-27,1.0,0.0,0.6041096843155068,0.3958903156844932,Good,"{'TM_TOV_PCT_L10_AWAY': 0.07127285764825371, 'DEF_RATING_DIFF': 0.0660422262555495, 'W_PCT_L10_AWAY': -0.04792043553756095, 'REB_PCT_AWAY': 0.047621362074922416, 'hcp_tipoff': 0.027087860221652268, 'DREB_PCT_L10_AWAY': -0.018394818466870744, 'DEF_RATING_L10_DIFF': 0.017304020403307443, 'W_PCT_L10_HOME': -0.01612417660968911, 'TS_PCT_L10_HOME': 0.01243941518055023, 'OREB_PCT_HOME': 0.010565246453927118, 'PIE_HOME': 0.009511472698888022, 'E_NET_RATING_DIFF': -0.009339326974412164, 'OFF_RATING_DIFF': 0.009142534900889008, 'DAYS_REST_HOME': 0.008321469291143519, 'OREB_PCT_L10_AWAY': 0.0072856712397065685, 'OREB_PCT_AWAY': 0.007030650774840797, 'NET_RATING_DIFF': -0.006977251127669348, 'E_NET_RATING_L10_DIFF': -0.005725611777195129, 'TM_TOV_PCT_AWAY': 0.005114363846894884, 'EFG_PCT_AWAY': -0.00292757114635905, 'REB_PCT_HOME': -0.0025562130946213883, 'TS_PCT_L10_AWAY': 0.0018948157223831654, 'E_PACE_L10_DIFF': -0.0018220902560195497, 'DAYS_REST_AWAY': 0.001452837359273381, 'AST_PCT_HOME': -0.0014232358120512454, 'DREB_PCT_HOME': -0.0012285811377672254, 'REB_PCT_L10_AWAY': 3.2612307060423284e-06, 'W_PCT_HOME': -0.0, 'TM_TOV_PCT_HOME': 0.0, 'EFG_PCT_HOME': 0.0, 'TS_PCT_HOME': -0.0, 'elo_HOME': 0.0, 'AST_PCT_L10_HOME': -0.0, 'OREB_PCT_L10_HOME': 0.0, 'DREB_PCT_L10_HOME': -0.0, 'REB_PCT_L10_HOME': -0.0, 'TM_TOV_PCT_L10_HOME': 0.0, 'EFG_PCT_L10_HOME': -0.0, 'PIE_L10_HOME': -0.0, 'W_PCT_AWAY': -0.0, 'AST_PCT_AWAY': 0.0, 'DREB_PCT_AWAY': 0.0, 'TS_PCT_AWAY': -0.0, 'PIE_AWAY': 0.0, 'elo_AWAY': -0.0, 'AST_PCT_L10_AWAY': 0.0, 'EFG_PCT_L10_AWAY': -0.0, 'PIE_L10_AWAY': 0.0, 'E_OFF_RATING_DIFF': -0.0, 'E_OFF_RATING_L10_DIFF': -0.0, 'OFF_RATING_L10_DIFF': -0.0, 'E_DEF_RATING_DIFF': -0.0, 'E_DEF_RATING_L10_DIFF': -0.0, 'NET_RATING_L10_DIFF': 0.0, 'AST_TO_DIFF': -0.0, 'AST_TO_L10_DIFF': -0.0, 'AST_RATIO_DIFF': -0.0, 'AST_RATIO_L10_DIFF': -0.0, 'E_PACE_DIFF': 0.0, 'PACE_DIFF': -0.0, 'PACE_L10_DIFF': -0.0, 'PACE_PER40_DIFF': -0.0, 'PACE_PER40_L10_DIFF': -0.0}"
Dallas Mavericks,Brooklyn Nets,125,120,-6.0,2023-10-27,0.0,1.0,0.4541935704504265,0.5458064295495735,Good,"{'W_PCT_L10_AWAY': -0.0679549679091966, 'hcp_tipoff': 0.06710953538866876, 'OREB_PCT_HOME': 0.037907673601032504, 'TS_PCT_L10_HOME': -0.03381046260324352, 'AST_PCT_HOME': -0.030382491305831285, 'TM_TOV_PCT_L10_AWAY': 0.02971860756324348, 'DEF_RATING_DIFF': 0.02845384360262543, 'OFF_RATING_DIFF': -0.01870905631224964, 'E_NET_RATING_DIFF': -0.015766513287100613, 'DREB_PCT_L10_AWAY': -0.014466450949487945, 'NET_RATING_DIFF': -0.01165627511201874, 'E_NET_RATING_L10_DIFF': -0.009735924622563627, 'DAYS_REST_HOME': 0.008321469291143519, 'REB_PCT_HOME': 0.00745261300786919, 'REB_PCT_AWAY': 0.007358958279403494, 'DEF_RATING_L10_DIFF': 0.00731883035656477, 'W_PCT_L10_HOME': -0.006385473110408385, 'EFG_PCT_AWAY': -0.004495981963940515, 'E_PACE_L10_DIFF': 0.004009235542131391, 'TS_PCT_L10_AWAY': 0.0027584574919997775, 'DREB_PCT_HOME': -0.0026850889845513493, 'OREB_PCT_L10_AWAY': 0.0021395504918834914, 'TM_TOV_PCT_AWAY': 0.0018790476108131475, 'OREB_PCT_AWAY': 0.0018601912024829431, 'PIE_HOME': -0.0017053668723948276, 'DAYS_REST_AWAY': 0.001452837359273381, 'REB_PCT_L10_AWAY': 6.054334697180634e-07, 'W_PCT_HOME': -0.0, 'TM_TOV_PCT_HOME': 0.0, 'EFG_PCT_HOME': 0.0, 'TS_PCT_HOME': 0.0, 'elo_HOME': 0.0, 'AST_PCT_L10_HOME': -0.0, 'OREB_PCT_L10_HOME': 0.0, 'DREB_PCT_L10_HOME': -0.0, 'REB_PCT_L10_HOME': 0.0, 'TM_TOV_PCT_L10_HOME': 0.0, 'EFG_PCT_L10_HOME': 0.0, 'PIE_L10_HOME': 0.0, 'W_PCT_AWAY': -0.0, 'AST_PCT_AWAY': -0.0, 'DREB_PCT_AWAY': 0.0, 'TS_PCT_AWAY': -0.0, 'PIE_AWAY': 0.0, 'elo_AWAY': -0.0, 'AST_PCT_L10_AWAY': -0.0, 'EFG_PCT_L10_AWAY': -0.0, 'PIE_L10_AWAY': 0.0, 'E_OFF_RATING_DIFF': 0.0, 'E_OFF_RATING_L10_DIFF': 0.0, 'OFF_RATING_L10_DIFF': 0.0, 'E_DEF_RATING_DIFF': -0.0, 'E_DEF_RATING_L10_DIFF': -0.0, 'NET_RATING_L10_DIFF': 0.0, 'AST_TO_DIFF': -0.0, 'AST_TO_L10_DIFF': -0.0, 'AST_RATIO_DIFF': -0.0, 'AST_RATIO_L10_DIFF': -0.0, 'E_PACE_DIFF': -0.0, 'PACE_DIFF': -0.0, 'PACE_L10_DIFF': -0.0, 'PACE_PER40_DIFF': -0.0, 'PACE_PER40_L10_DIFF': -0.0}"
