,GP_HOME,W_PCT_HOME,AST_PCT_HOME,OREB_PCT_HOME,DREB_PCT_HOME,REB_PCT_HOME,TM_TOV_PCT_HOME,EFG_PCT_HOME,TS_PCT_HOME,PIE_HOME,SEASON_YEAR,GAME_DATE,PTS_HOME,WL_HOME,elo_HOME,DAYS_REST_HOME,GAME_ID,W_PCT_L10_HOME,AST_PCT_L10_HOME,OREB_PCT_L10_HOME,DREB_PCT_L10_HOME,REB_PCT_L10_HOME,TM_TOV_PCT_L10_HOME,EFG_PCT_L10_HOME,TS_PCT_L10_HOME,PIE_L10_HOME,GP_AWAY,W_PCT_AWAY,AST_PCT_AWAY,OREB_PCT_AWAY,DREB_PCT_AWAY,REB_PCT_AWAY,TM_TOV_PCT_AWAY,EFG_PCT_AWAY,TS_PCT_AWAY,PIE_AWAY,PTS_AWAY,WL_AWAY,elo_AWAY,DAYS_REST_AWAY,W_PCT_L10_AWAY,AST_PCT_L10_AWAY,OREB_PCT_L10_AWAY,DREB_PCT_L10_AWAY,REB_PCT_L10_AWAY,TM_TOV_PCT_L10_AWAY,EFG_PCT_L10_AWAY,TS_PCT_L10_AWAY,PIE_L10_AWAY,hcp_tipoff,home_cover_spread,E_OFF_RATING_DIFF,E_OFF_RATING_L10_DIFF,OFF_RATING_DIFF,OFF_RATING_L10_DIFF,E_DEF_RATING_DIFF,E_DEF_RATING_L10_DIFF,DEF_RATING_DIFF,DEF_RATING_L10_DIFF,E_NET_RATING_DIFF,E_NET_RATING_L10_DIFF,NET_RATING_DIFF,NET_RATING_L10_DIFF,AST_TO_DIFF,AST_TO_L10_DIFF,AST_RATIO_DIFF,AST_RATIO_L10_DIFF,E_PACE_DIFF,E_PACE_L10_DIFF,PACE_DIFF,PACE_L10_DIFF,PACE_PER40_DIFF,PACE_PER40_L10_DIFF,TEAM_NAME_HOME,TEAM_NAME_AWAY,date_index
76,17.0,0.588,0.65,0.257,0.727,0.491,0.138,0.536,0.579,0.515,2023-24,2023-11-28,124,L,1607.952232038614,3.0,22300056,0.7,0.644,0.264,0.722,0.495,0.128,0.542,0.592,0.535,17.0,0.706,0.566,0.257,0.722,0.497,0.133,0.569,0.604,0.512,131,W,1557.147932002381,2.0,0.7,0.576,0.278,0.727,0.515,0.131,0.58,0.611,0.536,4.5,0.0,-4.700000000000003,-3.6999999999999886,-5.700000000000003,-5.0,-4.8999999999999915,-4.6000000000000085,-5.0,-4.900000000000006,0.20000000000000018,1.1000000000000005,-0.6999999999999997,0.0,0.09999999999999987,0.07000000000000006,1.2999999999999972,0.3000000000000007,-4.700000000000003,-6.0,-4.1200000000000045,-5.199999999999989,-3.430000000000007,-4.340000000000003,Miami Heat,Milwaukee Bucks,2023-11-28
77,18.0,0.556,0.651,0.254,0.729,0.489,0.134,0.539,0.58,0.511,2023-24,2023-11-30,142,W,1594.4752615520326,2.0,22300267,0.6,0.648,0.254,0.731,0.488,0.115,0.549,0.593,0.521,16.0,0.563,0.631,0.293,0.684,0.487,0.129,0.584,0.613,0.507,132,L,1448.0888474476296,3.0,0.6,0.609,0.295,0.668,0.482,0.129,0.598,0.631,0.522,-3.5,1.0,-6.6000000000000085,-5.800000000000011,-9.799999999999997,-9.0,-7.700000000000003,-5.700000000000003,-8.200000000000003,-6.900000000000006,1.2,-0.20000000000000018,-1.5000000000000002,-2.2,-0.26000000000000023,0.16000000000000014,-1.1999999999999993,-0.6000000000000014,-7.799999999999997,-10.400000000000006,-6.209999999999994,-8.5,-5.170000000000002,-7.079999999999998,Miami Heat,Indiana Pacers,2023-11-30
78,19.0,0.579,0.643,0.259,0.728,0.493,0.134,0.542,0.586,0.514,2023-24,2023-12-02,129,L,1597.8548159206289,2.0,22300284,0.6,0.641,0.268,0.735,0.499,0.114,0.553,0.599,0.521,17.0,0.529,0.629,0.292,0.681,0.484,0.127,0.583,0.612,0.504,144,W,1444.7092930790334,2.0,0.5,0.599,0.286,0.654,0.464,0.124,0.586,0.617,0.501,-4.5,0.0,-5.5,-2.200000000000003,-8.599999999999994,-4.700000000000003,-8.099999999999994,-7.0,-8.400000000000006,-7.900000000000006,2.5,4.8999999999999995,-0.19999999999999973,3.2,-0.30000000000000004,0.16999999999999993,-1.1999999999999993,-0.10000000000000142,-7.3999999999999915,-9.799999999999997,-5.890000000000001,-8.150000000000006,-4.909999999999997,-6.790000000000006,Miami Heat,Indiana Pacers,2023-12-02
79,20.0,0.45,0.669,0.313,0.714,0.51,0.144,0.523,0.553,0.499,2023-24,2023-12-06,103,L,1549.6191539539875,5.0,22301207,0.4,0.677,0.329,0.712,0.514,0.133,0.526,0.559,0.498,20.0,0.55,0.638,0.262,0.731,0.494,0.133,0.545,0.589,0.508,112,W,1570.467881458067,4.0,0.5,0.63,0.276,0.744,0.504,0.119,0.564,0.607,0.508,-4.0,0.0,-4.400000000000006,-5.400000000000006,-3.5,-6.200000000000003,-2.0,-1.7999999999999972,-0.9000000000000057,-1.0999999999999943,-2.4,-3.6,-2.6,-5.1,-0.020000000000000018,-0.1299999999999999,0.5,0.3999999999999986,1.2000000000000028,3.0,0.29000000000000625,2.8499999999999943,0.23999999999999488,2.3799999999999955,Toronto Raptors,Miami Heat,2023-12-06
80,21.0,0.571,0.646,0.257,0.733,0.493,0.13,0.545,0.588,0.509,2023-24,2023-12-08,99,L,1583.1870366852029,2.0,22301220,0.5,0.645,0.267,0.751,0.503,0.118,0.564,0.606,0.505,21.0,0.571,0.612,0.271,0.701,0.493,0.147,0.543,0.576,0.513,111,W,1529.5388968795535,2.0,0.7,0.63,0.273,0.709,0.501,0.152,0.555,0.584,0.525,2.0,0.0,3.0999999999999943,6.8999999999999915,3.5999999999999943,8.799999999999997,2.5,6.400000000000006,2.0,7.1000000000000085,0.5999999999999999,0.5,1.5999999999999999,1.7000000000000002,0.2999999999999998,0.5899999999999999,0.6999999999999993,0.3999999999999986,-1.0999999999999943,-1.2000000000000028,-1.0300000000000011,-2.269999999999996,-0.8599999999999994,-1.8900000000000006,Miami Heat,Cleveland Cavaliers,2023-12-08
82,1.0,1.0,0.568,0.196,0.652,0.412,0.101,0.559,0.579,0.472,2023-24,2023-10-27,105,L,1548.318231865186,2.0,22300081,1.0,0.568,0.196,0.652,0.412,0.101,0.559,0.579,0.472,1.0,1.0,0.667,0.211,0.696,0.5,0.16,0.665,0.69,0.589,108,W,1526.2699110386222,2.0,1.0,0.667,0.211,0.696,0.5,0.16,0.665,0.69,0.589,-2.5,0.0,-8.200000000000003,-8.200000000000003,-8.799999999999997,-8.799999999999997,10.5,10.5,7.900000000000006,7.900000000000006,-18.6,-18.6,-16.7,-16.7,0.6200000000000001,0.6200000000000001,-3.400000000000002,-3.400000000000002,-1.5,-1.5,0.0,0.0,0.0,0.0,Cleveland Cavaliers,Oklahoma City Thunder,2023-10-27
83,2.0,1.0,0.612,0.195,0.743,0.505,0.166,0.598,0.626,0.557,2023-24,2023-10-29,95,L,1534.556528992445,2.0,22300095,1.0,0.612,0.195,0.743,0.505,0.166,0.598,0.626,0.557,2.0,1.0,0.629,0.281,0.673,0.482,0.157,0.575,0.591,0.552,128,W,1587.6480314283988,2.0,1.0,0.629,0.281,0.673,0.482,0.157,0.575,0.591,0.552,3.5,0.0,2.4000000000000057,2.4000000000000057,-1.3999999999999915,-1.3999999999999915,-5.799999999999997,-5.799999999999997,-3.5,-3.5,8.2,8.2,2.0999999999999996,2.0999999999999996,-0.28,-0.28,-0.8999999999999986,-0.8999999999999986,2.5,2.5,3.0,3.0,2.5,2.5,Oklahoma City Thunder,Denver Nuggets,2023-10-29
84,3.0,0.667,0.607,0.221,0.725,0.481,0.146,0.544,0.577,0.48,2023-24,2023-10-30,124,W,1506.932858817509,1.0,22300109,0.667,0.607,0.221,0.725,0.481,0.146,0.544,0.577,0.48,3.0,0.667,0.675,0.381,0.728,0.569,0.196,0.536,0.566,0.564,112,L,1328.8289835322619,2.0,0.667,0.675,0.381,0.728,0.569,0.196,0.536,0.566,0.564,-6.5,1.0,-2.200000000000003,-2.200000000000003,-3.5,-3.5,8.400000000000006,8.400000000000006,10.0,10.0,-10.6,-10.6,-13.5,-13.5,0.20999999999999996,0.20999999999999996,-1.1999999999999993,-1.1999999999999993,1.7000000000000028,1.7000000000000028,1.5,1.5,1.25,1.25,Oklahoma City Thunder,Detroit Pistons,2023-10-30
85,4.0,0.75,0.572,0.222,0.722,0.488,0.145,0.56,0.596,0.506,2023-24,2023-11-01,106,L,1510.1283479852077,2.0,22300121,0.75,0.572,0.222,0.722,0.488,0.145,0.56,0.596,0.506,3.0,0.667,0.551,0.228,0.667,0.452,0.148,0.508,0.527,0.467,110,W,1503.6211527779037,2.0,0.667,0.551,0.228,0.667,0.452,0.148,0.508,0.527,0.467,-3.5,0.0,9.199999999999989,9.199999999999989,9.5,9.5,4.200000000000003,4.200000000000003,6.5,6.5,5.0,5.0,3.0,3.0,0.17000000000000015,0.17000000000000015,1.5,1.5,0.6000000000000085,0.6000000000000085,-0.5,-0.5,-0.4099999999999966,-0.4099999999999966,Oklahoma City Thunder,New Orleans Pelicans,2023-11-01
86,5.0,0.6,0.578,0.221,0.704,0.483,0.145,0.542,0.583,0.508,2023-24,2023-11-03,139,L,1501.1595695909969,2.0,22300005,0.6,0.578,0.221,0.704,0.483,0.145,0.542,0.583,0.508,5.0,0.8,0.66,0.309,0.696,0.514,0.154,0.542,0.573,0.552,141,W,1552.95265418637,2.0,0.8,0.66,0.309,0.696,0.514,0.154,0.542,0.573,0.552,6.0,1.0,-4.200000000000003,-4.200000000000003,-3.799999999999997,-3.799999999999997,6.599999999999994,6.599999999999994,6.099999999999994,6.099999999999994,-10.8,-10.8,-9.9,-9.9,-0.19999999999999996,-0.19999999999999996,-2.0,-2.0,1.8999999999999915,1.8999999999999915,1.8999999999999915,1.8999999999999915,1.5900000000000034,1.5900000000000034,Oklahoma City Thunder,Golden State Warriors,2023-11-03
87,6.0,0.5,0.567,0.229,0.691,0.481,0.151,0.566,0.607,0.502,2023-24,2023-11-06,126,W,1495.441010955125,3.0,22300155,0.5,0.567,0.229,0.691,0.481,0.151,0.566,0.607,0.502,6.0,0.667,0.622,0.325,0.725,0.526,0.142,0.554,0.6,0.541,117,L,1514.723918373013,2.0,0.667,0.622,0.325,0.725,0.526,0.142,0.554,0.6,0.541,-1.0,1.0,-6.299999999999997,-6.299999999999997,-6.099999999999994,-6.099999999999994,1.7000000000000028,1.7000000000000028,2.6000000000000085,2.6000000000000085,-8.0,-8.0,-8.6,-8.6,-0.33999999999999986,-0.33999999999999986,-1.2999999999999972,-1.2999999999999972,-0.19999999999998863,-0.19999999999998863,-0.75,-0.75,-0.6200000000000045,-0.6200000000000045,Oklahoma City Thunder,Atlanta Hawks,2023-11-06
88,7.0,0.571,0.572,0.231,0.674,0.475,0.147,0.564,0.606,0.509,2023-24,2023-11-08,128,W,1502.497608300721,2.0,22300167,0.571,0.572,0.231,0.674,0.475,0.147,0.564,0.606,0.509,7.0,0.429,0.604,0.251,0.691,0.475,0.136,0.515,0.55,0.493,120,L,1540.0316139113631,3.0,0.429,0.604,0.251,0.691,0.475,0.136,0.515,0.55,0.493,2.0,1.0,5.1000000000000085,5.1000000000000085,7.0,7.0,5.799999999999997,5.799999999999997,3.6999999999999886,3.6999999999999886,-0.7,-0.7,3.3,3.3,-0.15999999999999992,-0.15999999999999992,0.1999999999999993,0.1999999999999993,2.799999999999997,2.799999999999997,2.8599999999999994,2.8599999999999994,2.3799999999999955,2.3799999999999955,Oklahoma City Thunder,Cleveland Cavaliers,2023-11-08
89,7.0,0.429,0.642,0.278,0.749,0.493,0.137,0.513,0.546,0.462,2023-24,2023-11-10,105,W,1518.2696295231308,2.0,22300016,0.429,0.642,0.278,0.749,0.493,0.137,0.513,0.546,0.462,8.0,0.625,0.566,0.237,0.672,0.475,0.145,0.566,0.611,0.513,98,L,1509.6066416413396,2.0,0.625,0.566,0.237,0.672,0.475,0.145,0.566,0.611,0.513,1.5,1.0,-7.0,-7.0,-5.900000000000006,-5.900000000000006,0.29999999999999716,0.29999999999999716,-0.5,-0.5,-7.300000000000001,-7.300000000000001,-5.3999999999999995,-5.3999999999999995,0.22999999999999998,0.22999999999999998,0.5,0.5,-3.4000000000000057,-3.4000000000000057,-3.5999999999999943,-3.5999999999999943,-3.0,-3.0,Sacramento Kings,Oklahoma City Thunder,2023-11-10
90,9.0,0.444,0.637,0.307,0.718,0.52,0.166,0.534,0.578,0.515,2023-24,2023-11-12,99,L,1580.628851658269,2.0,22300185,0.444,0.637,0.307,0.718,0.52,0.166,0.534,0.578,0.515,9.0,0.556,0.565,0.235,0.666,0.47,0.147,0.558,0.602,0.509,111,W,1504.211472399952,2.0,0.556,0.565,0.235,0.666,0.47,0.147,0.558,0.602,0.509,-3.5,0.0,-1.4000000000000057,-1.4000000000000057,-1.7000000000000028,-1.7000000000000028,-2.5,-2.5,-2.3000000000000114,-2.3000000000000114,0.9999999999999999,0.9999999999999999,0.6000000000000001,0.6000000000000001,-0.07000000000000006,-0.07000000000000006,0.5,0.5,-2.3999999999999915,-2.3999999999999915,-2.3799999999999955,-2.3799999999999955,-1.990000000000009,-1.990000000000009,Phoenix Suns,Oklahoma City Thunder,2023-11-12
91,10.0,0.6,0.566,0.23,0.661,0.465,0.142,0.557,0.601,0.514,2023-24,2023-11-14,123,W,1524.1032341442765,2.0,22300021,0.6,0.566,0.23,0.661,0.465,0.142,0.557,0.601,0.514,10.0,0.3,0.691,0.258,0.707,0.476,0.148,0.541,0.566,0.464,87,L,1357.1798202641705,2.0,0.3,0.691,0.258,0.707,0.476,0.148,0.541,0.566,0.464,-10.0,1.0,4.799999999999997,4.799999999999997,5.199999999999989,5.199999999999989,-7.299999999999997,-7.299999999999997,-7.799999999999997,-7.799999999999997,12.2,12.2,13.0,13.0,-0.29000000000000004,-0.29000000000000004,-2.799999999999997,-2.799999999999997,0.09999999999999432,0.09999999999999432,0.12000000000000455,0.12000000000000455,0.09999999999999432,0.09999999999999432,Oklahoma City Thunder,San Antonio Spurs,2023-11-14
92,12.0,0.5,0.669,0.327,0.72,0.517,0.149,0.52,0.558,0.505,2023-24,2023-11-16,109,L,1558.6712128222418,2.0,22300201,0.5,0.682,0.33,0.735,0.525,0.149,0.522,0.56,0.504,11.0,0.636,0.583,0.228,0.662,0.466,0.143,0.561,0.604,0.53,128,W,1531.39507501083,2.0,0.6,0.574,0.229,0.659,0.463,0.141,0.551,0.596,0.524,3.0,0.0,-1.2999999999999972,0.5,-1.4000000000000057,0.19999999999998863,1.7000000000000028,2.4000000000000057,1.2999999999999972,1.4000000000000057,-2.9999999999999996,-1.9,-2.6,-1.1999999999999997,0.1200000000000001,0.16000000000000014,0.6999999999999993,1.3000000000000007,-2.200000000000003,-3.5,-2.029999999999987,-2.8499999999999943,-1.6899999999999977,-2.3799999999999955,Golden State Warriors,Oklahoma City Thunder,2023-11-16
93,13.0,0.462,0.669,0.332,0.719,0.518,0.15,0.517,0.554,0.495,2023-24,2023-11-18,123,L,1534.8974575346494,2.0,22300207,0.4,0.673,0.344,0.727,0.524,0.151,0.516,0.553,0.486,12.0,0.667,0.594,0.234,0.657,0.467,0.142,0.566,0.608,0.537,130,W,1555.1688302984223,2.0,0.6,0.59,0.241,0.639,0.46,0.137,0.559,0.605,0.533,-2.5,0.0,-2.6000000000000085,-2.200000000000003,-2.5999999999999943,-2.4000000000000057,2.9000000000000057,3.8000000000000114,2.5999999999999943,3.1000000000000085,-5.6000000000000005,-5.9,-5.3,-5.5,0.06000000000000005,0.010000000000000009,0.3000000000000007,0.6000000000000014,-2.1000000000000085,-2.299999999999997,-1.8499999999999943,-1.7999999999999972,-1.539999999999992,-1.5,Golden State Warriors,Oklahoma City Thunder,2023-11-18
94,12.0,0.25,0.557,0.302,0.698,0.489,0.162,0.487,0.525,0.433,2023-24,2023-11-19,91,L,1356.9491874733087,2.0,22300215,0.3,0.581,0.291,0.704,0.486,0.16,0.486,0.525,0.439,13.0,0.692,0.585,0.235,0.662,0.469,0.139,0.565,0.607,0.537,134,W,1566.1813570149077,1.0,0.7,0.579,0.239,0.646,0.466,0.137,0.571,0.616,0.554,7.0,0.0,-12.099999999999994,-14.599999999999994,-11.5,-14.0,1.3000000000000114,1.0999999999999943,1.5,1.6000000000000085,-13.3,-15.7,-12.9,-15.600000000000001,-0.44999999999999996,-0.41000000000000014,-2.6000000000000014,-2.1999999999999993,-2.8999999999999915,-3.0999999999999943,-3.3699999999999903,-3.6899999999999977,-2.809999999999988,-3.069999999999993,Portland Trail Blazers,Oklahoma City Thunder,2023-11-19
95,14.0,0.714,0.584,0.242,0.661,0.474,0.142,0.577,0.618,0.549,2023-24,2023-11-22,116,W,1584.4245937827104,3.0,22300234,0.7,0.588,0.25,0.639,0.469,0.141,0.583,0.626,0.566,15.0,0.333,0.556,0.264,0.69,0.469,0.123,0.504,0.542,0.47,102,L,1504.7022289097147,2.0,0.3,0.585,0.253,0.681,0.465,0.12,0.518,0.554,0.479,-7.5,1.0,7.5,7.8999999999999915,8.400000000000006,9.299999999999997,-4.099999999999994,-4.799999999999997,-4.599999999999994,-5.900000000000006,11.7,12.7,13.0,15.2,-0.07000000000000006,-0.15999999999999992,2.1000000000000014,1.4000000000000021,4.700000000000003,5.300000000000011,4.5,5.1499999999999915,3.760000000000005,4.289999999999992,Oklahoma City Thunder,Chicago Bulls,2023-11-22
96,15.0,0.733,0.588,0.247,0.665,0.479,0.143,0.576,0.619,0.553,2023-24,2023-11-25,123,L,1590.3214277087773,3.0,22300239,0.8,0.592,0.26,0.645,0.477,0.142,0.593,0.636,0.574,15.0,0.667,0.592,0.312,0.72,0.517,0.133,0.534,0.587,0.526,127,W,1594.2091844656768,3.0,0.6,0.594,0.314,0.719,0.513,0.125,0.525,0.581,0.511,1.0,0.0,-0.29999999999999716,3.5999999999999943,-0.9000000000000057,2.700000000000003,-3.799999999999997,-7.699999999999989,-3.200000000000003,-7.200000000000003,3.5,11.299999999999999,2.3,9.899999999999999,-0.1200000000000001,-0.1499999999999999,0.8000000000000007,1.3000000000000007,1.0999999999999943,0.30000000000001137,1.1200000000000045,0.4899999999999949,0.9299999999999926,0.4099999999999966,Oklahoma City Thunder,Philadelphia 76ers,2023-11-25
97,17.0,0.647,0.593,0.25,0.659,0.472,0.135,0.566,0.609,0.543,2023-24,2023-11-30,133,W,1581.6219288733432,2.0,22300271,0.7,0.608,0.263,0.647,0.47,0.126,0.567,0.61,0.568,19.0,0.579,0.633,0.249,0.718,0.502,0.148,0.55,0.587,0.523,110,L,1545.470094212223,1.0,0.7,0.657,0.271,0.739,0.529,0.16,0.57,0.605,0.549,-5.0,1.0,5.300000000000011,5.200000000000003,5.700000000000003,5.299999999999997,-1.2999999999999972,-2.700000000000003,-2.299999999999997,-2.799999999999997,6.6000000000000005,8.0,8.0,8.100000000000001,0.1100000000000001,0.3500000000000001,-0.5,-1.0,0.09999999999999432,-1.9000000000000057,0.4100000000000108,-1.7800000000000011,0.3499999999999943,-1.4899999999999949,Oklahoma City Thunder,Los Angeles Lakers,2023-11-30
98,18.0,0.611,0.592,0.264,0.691,0.471,0.114,0.551,0.582,0.49,2023-24,2023-12-02,120,L,1487.9531715349522,1.0,22300287,0.5,0.6,0.274,0.693,0.471,0.099,0.532,0.562,0.474,18.0,0.667,0.592,0.247,0.668,0.475,0.132,0.569,0.611,0.546,126,W,1591.8383840837241,2.0,0.7,0.613,0.255,0.665,0.476,0.121,0.57,0.61,0.574,5.0,0.0,-0.7999999999999972,-3.3999999999999915,-0.09999999999999432,-2.799999999999997,7.299999999999997,14.099999999999994,7.900000000000006,14.100000000000009,-8.1,-17.5,-8.0,-16.9,0.26000000000000023,0.3799999999999999,-0.6000000000000014,-1.0999999999999979,0.0,0.5999999999999943,-0.5,0.3400000000000034,-0.4099999999999966,0.28000000000000114,Dallas Mavericks,Oklahoma City Thunder,2023-12-02
99,20.0,0.65,0.59,0.249,0.667,0.473,0.13,0.562,0.604,0.54,2023-24,2023-12-08,138,W,1599.4609520832025,2.0,22301222,0.7,0.613,0.267,0.674,0.481,0.117,0.567,0.607,0.565,21.0,0.476,0.688,0.315,0.721,0.517,0.151,0.532,0.572,0.5,136,L,1523.884930818164,2.0,0.4,0.719,0.3,0.723,0.516,0.159,0.544,0.586,0.494,-3.0,0.0,3.3000000000000114,6.299999999999997,3.6000000000000085,6.900000000000006,-3.299999999999997,-7.599999999999994,-3.700000000000003,-8.5,6.6,13.9,7.199999999999999,15.4,0.10999999999999988,0.5199999999999998,-0.8000000000000007,-0.5,0.7000000000000028,-0.29999999999999716,0.6799999999999926,-0.14999999999999147,0.5800000000000125,-0.11999999999999034,Oklahoma City Thunder,Golden State Warriors,2023-12-08
100,1.0,0.0,0.667,0.304,0.789,0.5,0.131,0.479,0.51,0.411,2023-24,2023-10-27,104,W,1498.8053949836478,2.0,22300082,0.0,0.667,0.304,0.789,0.5,0.131,0.479,0.51,0.411,1.0,1.0,0.75,0.207,0.632,0.437,0.139,0.478,0.5,0.523,103,L,1536.8999987268517,2.0,1.0,0.75,0.207,0.632,0.437,0.139,0.478,0.5,0.523,-2.5,0.0,7.900000000000006,7.900000000000006,9.099999999999994,9.099999999999994,35.60000000000001,35.60000000000001,30.900000000000006,30.900000000000006,-27.6,-27.6,-21.9,-21.9,0.07000000000000006,0.07000000000000006,-0.9000000000000021,-0.9000000000000021,-4.0,-4.0,-1.5,-1.5,-1.25,-1.25,Chicago Bulls,Toronto Raptors,2023-10-27
101,2.0,0.5,0.693,0.206,0.667,0.463,0.176,0.497,0.521,0.52,2023-24,2023-10-28,107,L,1533.727840909057,1.0,22300092,0.5,0.693,0.206,0.667,0.463,0.176,0.497,0.521,0.52,1.0,0.0,0.61,0.095,0.8,0.46,0.144,0.613,0.634,0.495,114,W,1602.9086833011108,2.0,0.0,0.61,0.095,0.8,0.46,0.144,0.613,0.634,0.495,5.0,0.0,-19.299999999999997,-19.299999999999997,-17.299999999999997,-17.299999999999997,-25.10000000000001,-25.10000000000001,-18.10000000000001,-18.10000000000001,5.8,5.8,0.9,0.9,-0.26,-0.26,-0.5,-0.5,0.0,0.0,-4.700000000000003,-4.700000000000003,-3.9099999999999966,-3.9099999999999966,Toronto Raptors,Philadelphia 76ers,2023-10-28
102,3.0,0.333,0.708,0.248,0.667,0.472,0.166,0.51,0.534,0.491,2023-24,2023-10-30,91,L,1524.3392984220302,2.0,22300105,0.333,0.708,0.248,0.667,0.472,0.166,0.51,0.534,0.491,3.0,0.0,0.47,0.337,0.664,0.485,0.168,0.465,0.508,0.372,99,W,1338.705950705506,1.0,0.0,0.47,0.337,0.664,0.485,0.168,0.465,0.508,0.372,-10.0,0.0,0.0,0.0,-1.0,-1.0,-17.900000000000006,-17.900000000000006,-15.200000000000003,-15.200000000000003,17.9,17.9,14.1,14.1,0.52,0.52,5.699999999999999,5.699999999999999,-0.7999999999999972,-0.7999999999999972,-1.7199999999999989,-1.7199999999999989,-1.4399999999999977,-1.4399999999999977,Toronto Raptors,Portland Trail Blazers,2023-10-30
103,4.0,0.25,0.656,0.272,0.668,0.475,0.157,0.487,0.513,0.483,2023-24,2023-11-01,130,W,1504.612704005204,2.0,22300116,0.25,0.656,0.272,0.668,0.475,0.157,0.487,0.513,0.483,3.0,0.667,0.532,0.257,0.763,0.505,0.167,0.565,0.6,0.462,111,L,1570.6249024889623,2.0,0.667,0.532,0.257,0.763,0.505,0.167,0.565,0.6,0.462,4.0,1.0,-13.400000000000006,-13.400000000000006,-11.400000000000006,-11.400000000000006,-14.900000000000006,-14.900000000000006,-10.900000000000006,-10.900000000000006,1.4999999999999998,1.4999999999999998,-0.5999999999999996,-0.5999999999999996,0.33000000000000007,0.33000000000000007,1.9999999999999982,1.9999999999999982,-4.699999999999989,-4.699999999999989,-7.680000000000007,-7.680000000000007,-6.400000000000006,-6.400000000000006,Toronto Raptors,Milwaukee Bucks,2023-11-01
104,3.0,0.667,0.629,0.26,0.716,0.507,0.14,0.575,0.622,0.576,2023-24,2023-11-02,114,W,1612.2972257881377,4.0,22300128,0.667,0.629,0.26,0.716,0.507,0.14,0.575,0.622,0.576,5.0,0.4,0.663,0.296,0.687,0.498,0.163,0.519,0.544,0.513,99,L,1518.5015614485158,1.0,0.4,0.663,0.296,0.687,0.498,0.163,0.519,0.544,0.513,-7.5,1.0,12.900000000000006,12.900000000000006,11.299999999999997,11.299999999999997,4.099999999999994,4.099999999999994,2.200000000000003,2.200000000000003,8.799999999999999,8.799999999999999,9.0,9.0,0.18000000000000016,0.18000000000000016,-0.20000000000000284,-0.20000000000000284,1.7999999999999972,1.7999999999999972,3.480000000000004,3.480000000000004,2.9000000000000057,2.9000000000000057,Philadelphia 76ers,Toronto Raptors,2023-11-02
105,5.0,0.6,0.685,0.258,0.73,0.485,0.156,0.551,0.579,0.485,2023-24,2023-11-05,116,L,1349.887979397617,3.0,22300141,0.6,0.685,0.258,0.73,0.485,0.156,0.551,0.579,0.485,6.0,0.333,0.683,0.287,0.68,0.492,0.168,0.523,0.548,0.504,123,W,1512.7472493957466,3.0,0.333,0.683,0.287,0.68,0.492,0.168,0.523,0.548,0.504,4.0,0.0,3.8999999999999915,3.8999999999999915,3.1000000000000085,3.1000000000000085,9.600000000000009,9.600000000000009,9.099999999999994,9.099999999999994,-5.800000000000001,-5.800000000000001,-6.0,-6.0,0.14000000000000012,0.14000000000000012,0.5,0.5,5.0,5.0,5.609999999999999,5.609999999999999,4.670000000000002,4.670000000000002,San Antonio Spurs,Toronto Raptors,2023-11-05
106,7.0,0.857,0.576,0.252,0.694,0.475,0.13,0.577,0.609,0.52,2023-24,2023-11-08,116,L,1480.3306035354738,2.0,22300168,0.857,0.576,0.252,0.694,0.475,0.13,0.577,0.609,0.52,7.0,0.429,0.68,0.291,0.688,0.495,0.164,0.527,0.551,0.506,127,W,1519.3236305993782,3.0,0.429,0.68,0.291,0.688,0.495,0.164,0.527,0.551,0.506,-4.5,0.0,12.299999999999997,12.299999999999997,11.900000000000006,11.900000000000006,5.900000000000006,5.900000000000006,5.700000000000003,5.700000000000003,6.3,6.3,6.2,6.2,0.16000000000000014,0.16000000000000014,-1.6999999999999993,-1.6999999999999993,3.700000000000003,3.700000000000003,4.030000000000001,4.030000000000001,3.3599999999999994,3.3599999999999994,Dallas Mavericks,Toronto Raptors,2023-11-08
107,8.0,0.75,0.569,0.309,0.745,0.533,0.133,0.552,0.589,0.558,2023-24,2023-11-11,117,W,1629.4781419115664,1.0,22300174,0.75,0.569,0.309,0.745,0.533,0.133,0.552,0.589,0.558,8.0,0.5,0.661,0.299,0.698,0.502,0.158,0.531,0.554,0.512,94,L,1532.9120672597473,3.0,0.5,0.661,0.299,0.698,0.502,0.158,0.531,0.554,0.512,-9.0,1.0,9.400000000000006,9.400000000000006,8.5,8.5,-0.09999999999999432,-0.09999999999999432,-1.5999999999999943,-1.5999999999999943,9.5,9.5,10.0,10.0,0.040000000000000036,0.040000000000000036,-2.0,-2.0,1.7999999999999972,1.7999999999999972,2.980000000000004,2.980000000000004,2.490000000000009,2.490000000000009,Boston Celtics,Toronto Raptors,2023-11-11
